170.9	7.486E-4	-103.6	6.273	1.172	-1.092	1.398	-1.463	-5.168	-4.286	-4.731	0.3235	-0.3377	-1.579	-6.097	-0.00521854026079871	
191.4	0.003963	-88.4	6.005	-2.292	-2.177	-1.369	-0.3861	-2.626	-4.311	-3.099	-3.272	-1.445	-0.1012	0.9114	-0.00521730000000002	
251.1	0.002534	-90.97	4.282	-1.491	2.332	0.7007	1.283	-2.321	-2.413	-0.6701	2.013	3.534	1.792	1.247	-0.00377063575235111	
632.9	0.001522	-99.01	-1.662	0.239	1.683	-2.548	1.786	-0.3817	0.7864	-0.9115	-2.065	-2.989	2.801	0.7627	-0.0026086	
666.8	0.001093	-96.1	-7.173	-3.801	2.247	-1.807	-0.5088	-1.191	1.878	-0.4976	-1.649	-3.503	0.1628	2.23	-0.0026086	
708.2	0.001764	-103.3	-5.716	1.711	3.382	-2.607	2.954	-2.634	2.392	0.7095	1.09	-3.749	-5.558	2.71	-0.0026086	
269.5	8.226E-4	-108.2	2.463	2.628	5.86	0.1757	2.998	-4.064	-0.7543	2.372	2.554	-2.386	-2.08	1.328	-0.00188425442986055	
347.5	2.927E-4	-184.2	4.733	-3.69	-0.3146	-0.6992	1.923	-1.807	-0.1589	-0.8436	3.142	-0.9107	2.642	-1.601	-0.00137590573535437	
248.7	0.006303	-69.36	-1.008	2.134	0.9699	-0.5957	0.5221	-1.432	-1.26	-1.15	-1.613	-1.409	-0.7384	-1.852	0.111703565822323	
618.5	0.003643	-74.08	-6.333	1.083	0.994	-2.349	4.69	-1.581	-0.1567	1.466	-0.4976	1.336	0.5988	1.484	0.106381453855924	
784.4	0.002645	-68.1	-7.964	1.24	1.972	-4.269	2.249	0.4714	0.1026	-2.728	0.5806	-0.2435	0.9696	1.289	0.104310381040424	
262.9	0.006788	-63.53	-1.756	5.306	2.174	-3.877	1.223	0.8739	2.079	-0.9231	1.984	1.183	0.8008	0.7364	0.100265276120662	
204.8	0.01174	-63.85	-2.691	4.418	1.224	-5.306	0.01902	0.1132	1.417	1.089	2.833	-0.4173	0.8535	-0.77	0.0980605209187859	
219.8	0.01146	-67.93	0.9321	2.132	-0.05967	-0.6494	-2.434	-2.208	3.133	2.058	-0.03599	0.911	-0.9072	0.056	0.0980434	
320.6	0.004966	-66.37	0.5253	2.123	-3.543	-5.507	-0.6801	4.353	1.689	0.4781	0.1412	-0.1949	-0.7492	1.629	0.0980434	
238.9	0.003825	-62.41	0.6493	2.39	-0.001323	0.5173	-0.1652	1.14	2.392	1.198	-0.4587	-0.7896	-1.679	-0.4897	0.0966117502160108	
223.9	0.002689	-62.68	-1.283	3.618	2.285	-3.022	-0.5968	0.2697	0.8763	-0.542	1.784	0.6227	-0.1371	2.115	0.09543781148321	
316.7	0.003508	-59.86	-2.154	1.404	2.758	1.474	-0.03033	0.3271	0.4616	-3.686	-0.5908	2.069	-0.5745	0.1817	0.0955274780278671	
231.9	0.002209	-71.89	-2.238	6.367	2.996	-1.777	-1.092	0.3131	-1.037	-0.3211	-0.03067	0.7362	0.8201	2.315	0.0948293019278829	
232.6	0.002959	-85.75	0.8062	2.689	0.7259	-1.816	0.2795	-2.393	1.519	-0.5646	-1.12	0.6013	-0.6127	0.8268	0.0902639314091072	
714.0	0.002734	-81.62	-5.436	4.634	-2.199	-4.66	2.14	-2.665	0.3284	-1.846	1.126	0.1111	0.2393	2.323	0.0849712404501695	
565.7	9.199E-4	-91.59	-2.101	3.556	-0.4337	-6.277	1.891	-3.712	-0.3477	-1.359	2.063	1.432	0.2365	1.361	0.080724495754717	
248.9	0.00118	-94.23	-1.948	4.206	1.316	-0.8745	2.351	-0.285	1.094	0.3514	0.9927	2.167	0.5748	1.501	0.079372340408805	
226.9	8.629E-4	-89.28	-1.48	4.52	1.371	-2.346	2.289	-2.005	1.263	-1.561	0.712	1.061	0.6768	2.335	0.0803446167972011	
230.0	0.00176	-72.08	-1.664	4.032	2.173	1.745	1.219	1.214	1.296	0.1116	-0.5887	0.344	-0.867	0.7638	0.0793914821456539	
127.3	0.001503	-75.48	-2.555	3.581	2.008	1.02	2.595	2.332	1.43	0.133	-0.1603	-0.4016	-0.6398	0.5618	0.0809238239814508	
243.9	0.001852	-62.57	0.2499	4.596	1.38	-0.07281	0.06731	-0.6101	0.6061	0.2029	0.529	0.2621	0.4225	0.1218	0.0862217395528619	
213.2	0.001964	-68.27	-2.498	4.354	-0.3308	-2.248	0.9082	0.003626	0.9431	0.5388	1.869	1.05	0.6941	2.069	0.0932852583545676	
1149.0	0.003256	-71.95	-2.884	5.241	0.1074	0.5983	-1.44	0.37	0.2463	1.042	-0.2158	1.198	-1.72	-0.3927	0.09905651796875	
335.3	0.002875	-74.77	0.6684	3.435	0.9316	-3.73	-0.5253	-1.013	-0.3139	0.5064	0.9139	0.9622	-0.1663	-0.7355	0.103712956847956	
378.5	0.002373	-72.88	0.6096	5.153	0.8721	-9.388	-1.321	-1.83	-1.592	0.7865	-1.283	0.6904	-1.244	-0.3801	0.1041304	
324.9	0.002241	-85.71	-5.333	6.567	2.919	-1.633	0.1349	-1.51	-0.4969	-1.356	-0.3224	1.929	0.892	-0.09071	0.0988994743592652	
510.4	8.731E-4	-87.07	-3.052	2.197	2.853	-4.602	2.426	-0.7375	-1.78	-1.792	1.408	1.202	-1.142	0.498	0.0963196374897457	
268.7	0.001174	-79.86	-3.088	3.208	2.428	0.4291	1.968	1.119	0.8053	0.03999	1.021	0.9412	-0.262	1.351	0.0906997153073524	
160.2	0.001307	-77.95	-3.788	1.585	3.226	-0.4758	1.792	2.659	1.069	-0.545	1.14	1.616	0.005226	0.3488	0.0874844025498008	
258.9	0.00148	-64.17	-1.893	3.337	2.54	1.477	1.071	0.4189	0.1998	-0.07047	0.9033	1.446	-0.1208	-0.1592	0.0867392	
163.4	0.001809	-69.55	-4.151	3.781	1.93	-0.7114	1.821	1.167	1.33	0.695	1.301	2.407	1.483	1.496	0.0867392	
295.8	0.001901	-64.3	-2.865	2.745	1.416	0.1029	0.4829	-0.4799	0.8437	0.005457	0.389	1.84	0.2816	0.03727	0.0867392	
364.0	0.001762	-58.94	-2.21	2.865	1.899	-1.686	2.417	1.303	-0.2894	0.6841	0.6958	-1.061	0.3948	-0.6134	0.0867392	
1308.0	0.004728	-79.6	-8.521	5.492	-2.605	1.08	0.3714	-0.761	-0.2728	1.123	1.306	1.814	1.287	0.3542	0.0848270359581667	
380.7	0.002272	-76.2	-1.647	2.108	-1.078	-3.583	-0.3129	-1.448	-1.445	-1.774	1.448	3.079	1.022	0.7809	0.0787250595057792	
502.6	0.002144	-66.47	-2.142	-0.3178	0.7789	-4.288	2.826	-0.43	-1.125	-2.192	-0.02164	0.9582	0.6044	0.08494	0.0776087	
191.2	0.003352	-73.01	0.9955	3.248	2.694	-2.871	2.031	2.283	1.86	-0.9173	1.322	-0.809	0.5634	0.1738	0.0776087	
109.7	0.009692	-71.51	3.901	-0.4811	-0.1101	-2.391	3.765	1.408	-2.161	-1.391	1.5	2.126	3.209	2.443	0.0844224772908367	
147.5	0.004278	-66.51	-1.033	5.18	0.8415	0.9949	2.168	-0.2102	0.05337	-0.177	1.442	1.032	0.4068	0.1066	0.0964973386422977	
155.4	0.003034	-62.34	-1.335	5.727	0.387	-1.413	0.1623	2.385	-1.522	0.7978	0.8034	0.6051	0.9787	0.2264	0.0998798042874156	
171.5	0.004323	-60.72	0.2672	4.194	1.324	1.181	0.1175	0.3238	-0.9924	-0.3162	-0.04982	0.5349	-0.1685	-0.1594	0.100540444176707	
279.7	0.004252	-61.38	-1.686	2.975	1.41	-0.9107	1.645	-0.7225	1.218	0.5679	0.3406	0.3447	-0.704	1.867	0.0960547143544506	
360.3	0.002412	-63.66	0.4801	0.3528	-0.8314	-3.769	2.442	0.8997	0.5171	-0.5295	-0.6883	-0.1777	-0.7953	0.4341	0.0919566	
404.3	0.002001	-75.72	-0.6599	0.8883	0.07989	-5.083	4.278	0.7072	-1.177	-0.6112	-0.9116	1.14	1.323	0.8117	0.0923914	
479.0	0.001683	-66.91	-2.212	0.132	1.819	-2.991	2.797	0.1365	0.1877	-3.082	-1.207	-0.08683	1.177	0.7601	0.0904939535595001	
156.7	0.006542	-66.74	0.8028	2.845	3.962	-1.95	3.295	1.612	1.666	-1.325	1.658	0.2784	1.697	0.459	0.0879777346666889	
152.7	0.01213	-67.4	0.1204	1.239	-0.768	-2.294	0.01485	0.05865	-2.301	-3.402	-1.428	0.1177	0.8664	-1.165	0.0812367043455014	
141.7	0.01416	-65.94	1.977	3.217	1.461	0.3881	0.4051	-1.139	-0.05171	-1.563	-0.0603	0.266	-0.3143	-1.623	0.0815218	
142.3	0.0103	-65.64	-1.029	6.983	3.236	-2.039	0.9888	1.127	-0.7215	0.7446	1.516	0.3809	0.8174	-2.131	0.0834013738461538	
173.7	0.008649	-62.44	-0.7511	5.055	3.155	1.069	0.3373	0.367	-0.5232	0.1888	0.9479	0.4431	-0.5215	-1.106	0.0836957	
149.6	0.008882	-58.75	1.829	0.4893	0.3162	-0.1472	0.1601	2.632	1.99	-0.6397	0.4535	0.473	0.2558	0.3561	0.0824767735042735	
306.7	0.004964	-64.37	-0.144	4.747	-0.05773	-0.7608	1.067	-0.4014	-0.1235	0.7057	-0.1928	0.9658	-0.6191	0.1625	0.081087	
168.5	0.002269	-75.86	-0.7162	2.042	0.5095	-1.517	2.143	0.8076	1.514	0.2408	-0.001314	1.203	0.8858	1.08	0.0802174	
339.1	0.00284	-68.22	-2.016	0.5427	1.746	-3.138	3.539	0.8659	0.5773	-2.304	-1.032	0.2895	0.4776	1.009	0.0817298841009211	
171.6	0.005563	-67.17	-1.57	1.008	2.87	-2.247	3.737	2.011	1.737	-1.722	1.002	0.1017	0.8884	0.1172	0.0819566	
213.8	0.009271	-60.18	-1.222	0.203	2.515	-1.762	1.239	-0.007309	1.602	-3.679	1.561	2.006	-1.127	-0.3844	0.0799346324021316	
264.8	0.005149	-64.83	-3.653	6.466	1.385	-1.24	0.4429	1.382	1.983	-1.088	1.623	2.351	-0.2732	-0.2509	0.0779155497949139	
167.7	0.01465	-58.23	2.361	1.68	2.535	0.4688	2.019	-2.035	0.7902	-2.471	-0.3668	1.848	1.989	2.281	0.076173561361772	
170.8	0.01644	-60.89	1.504	3.758	1.236	-0.2721	-1.094	-0.3017	0.6073	-2.601	-0.6457	0.3708	-1.384	-0.4137	0.0754349	
148.8	0.008346	-63.34	0.5723	3.246	0.8646	-3.277	-0.6614	2.739	1.436	0.7428	0.9461	0.7803	0.2385	1.125	0.0745653	
267.3	0.006124	-56.8	-0.4685	3.478	0.7742	-2.478	2.132	0.2905	0.8057	0.5482	0.4979	1.064	-0.1845	-0.7628	0.0745653	
256.5	0.003762	-62.96	-2.016	2.052	-1.685	-2.707	3.577	0.3179	-0.2214	0.7795	0.4995	0.3138	1.704	1.333	0.0745653	
277.4	0.007594	-154.8	3.019	2.135	0.9034	-3.996	4.002	3.243	0.8196	-0.9271	-3.685	2.185	0.4212	-0.06032	0.0745653	
283.9	0.003992	-53.34	-0.4851	2.452	2.339	0.4002	1.595	-0.7354	-0.7649	-0.6395	-0.1365	0.2334	0.6354	-2.105	-0.3492724	
188.6	0.004791	-58.71	-0.2829	1.814	2.958	0.5919	1.857	-1.182	-2.31	-2.008	-0.7817	0.9697	0.8509	-2.466	-0.349487448198469	
236.5	0.002962	-56.78	-0.8103	2.31	2.27	0.2175	2.132	-0.7905	-2.455	-1.106	-0.5596	1.553	1.119	-3.181	-0.356532373723197	
230.1	0.003701	-59.35	1.401	2.964	1.621	0.8819	0.7277	-0.7849	-2.763	-1.409	0.3101	1.57	0.08726	-1.682	-0.366042884983725	
184.5	0.002334	-60.92	2.038	2.557	2.258	1.064	1.433	-0.892	-2.127	-1.678	-0.02195	2.386	1.19	-1.84	-0.379099444391069	
145.2	0.005671	-61.53	4.318	1.335	3.214	0.159	1.548	-1.774	-1.68	-1.152	0.73	2.173	1.832	-1.641	-0.388456431192028	
130.0	0.003017	-69.82	6.303	1.097	3.857	0.6259	0.8936	-2.336	-3.145	-1.47	-0.1903	2.153	1.95	-1.863	-0.388591047146671	
165.1	0.004667	-63.98	4.802	3.885	1.067	1.199	-0.3633	-0.5842	-3.362	0.8444	-0.8291	1.556	0.2811	-1.775	-0.386346270439256	
169.0	0.004042	-65.48	4.123	3.125	2.349	0.5071	1.102	-1.874	-3.201	-0.09221	-0.4057	1.974	2.335	-2.356	-0.384153933929731	
165.7	0.008166	-63.26	4.445	3.371	1.909	0.3594	1.233	-1.64	-2.595	0.1132	0.366	0.8838	2.748	-1.524	-0.383579909810212	
106.8	0.007372	-74.35	9.196	0.3813	3.61	0.09183	1.778	-1.325	-2.514	-0.8062	-0.4403	1.275	2.173	-2.067	-0.380010162428571	
163.8	0.002253	-66.81	2.683	5.144	0.5143	0.5442	2.007	-0.04906	-2.832	0.2449	-1.875	0.8772	3.153	-3.636	-0.377890767714286	
121.1	0.002476	-71.72	4.14	6.664	-0.3929	2.069	0.9508	-0.2458	-2.228	-0.4223	-1.579	0.7628	2.011	-1.859	-0.375952793149211	
116.4	0.001546	-74.15	5.497	4.529	-0.07007	0.9484	2.067	0.7434	-2.258	0.6603	-2.565	0.7954	2.082	-2.882	-0.3736203	
239.6	0.0104	-57.51	-2.376	1.031	1.144	-0.1533	2.675	0.3537	-1.128	-0.7814	0.3784	1.561	0.5227	-0.9088	-0.37300387001234	
171.8	0.006882	-74.03	-1.876	-0.3827	-0.4083	-1.049	1.438	-0.8162	-1.276	-2.383	-1.23	1.361	1.2	-0.6942	-0.369503973209833	
181.0	0.003883	-66.6	0.1392	2.4	0.1393	-1.021	1.269	-1.278	-2.155	-0.1799	-0.5586	1.706	2.555	-2.418	-0.3684028	
155.9	0.001596	-70.23	-1.145	2.163	0.2855	-1.087	2.183	0.1707	-1.895	-0.1878	-0.9828	1.357	4.121	-2.984	-0.372775624773718	
148.1	0.0018	-71.58	-1.849	1.735	0.1324	-0.4453	2.01	-0.03134	-1.925	0.5115	-0.7028	2.003	2.312	-2.758	-0.374970461257606	
323.6	0.009673	-57.07	1.959	0.7572	-1.226	-1.669	0.4799	-0.4871	-0.1849	0.9161	1.476	2.291	0.1671	-2.981	-0.375962026318826	
183.2	0.009163	-56.44	3.911	-3.492	0.1349	1.169	1.414	1.714	0.4377	-0.5712	-2.857	-0.4507	1.388	-0.0649	-0.373550476714286	
146.2	0.008842	-58.75	4.269	1.905	-0.9083	-0.1744	-1.278	-1.648	-0.007112	-0.258	0.5778	-0.7949	0.49	-0.4359	-0.3731854	
178.7	0.005872	-62.86	0.8703	6.009	-2.058	-3.21	1.175	0.1382	-0.7845	0.3341	0.02003	1.799	1.82	-3.179	-0.374171733166726	
158.7	0.006128	-63.88	-0.3162	2.167	-0.2864	-0.2999	2.326	-0.1821	-1.381	-1.677	-0.48	1.08	1.225	-2.216	-0.3749246	
192.4	0.005254	-67.89	-3.348	0.1907	0.1423	-0.133	1.817	-1.194	-2.083	-2.075	-1.037	0.2925	1.114	-1.889	-0.3762289	
218.2	0.003516	-66.94	-0.7074	1.626	0.2874	0.1022	2.263	0.1924	-1.129	-0.8791	-1.316	0.5409	1.671	-2.609	-0.376130523552985	
181.6	0.004304	-75.11	1.622	1.897	1.035	-0.554	0.3527	-0.7191	-2.231	-2.252	-1.576	0.9056	2.97	-1.22	-0.379107619473752	
125.9	0.004923	-78.15	3.352	0.9454	1.587	-0.1031	1.603	-0.6205	-1.551	-0.6913	-1.955	1.796	3.439	-2.867	-0.385490616428571	
242.1	0.01118	-48.61	2.832	-1.775	-0.9304	-0.7233	-0.692	-1.361	1.264	1.173	-0.5352	-1.107	0.5193	-0.7972	-0.385040088790104	
154.1	0.01146	-61.14	3.124	1.831	-3.776E-4	-0.9102	-0.966	0.6839	-1.399	-1.901	-0.138	0.4077	0.8723	-0.04429	-0.396625745535014	
188.6	0.01089	-57.98	2.341	4.014	0.6606	-3.76	-1.573	-1.009	-1.945	0.6275	-0.9399	1.31	0.4653	-1.609	-0.396907351166548	
213.5	0.00457	-58.91	2.147	0.4031	0.2568	-0.974	-0.8387	-0.06525	-0.7982	0.2484	-0.8332	0.1605	1.615	-2.441	-0.39386980206995	
258.4	0.005759	-63.42	-0.8497	3.019	-0.3425	-2.502	0.2602	0.6595	-0.349	-0.7712	-2.699	-0.2629	1.849	-1.534	-0.390245892282958	
267.7	0.006867	-64.3	-3.752	-0.7394	-0.2289	-1.287	1.093	-1.734	-2.805	-1.872	-0.7477	0.7678	2.119	-0.3718	-0.384668044216387	
149.7	0.005286	-74.41	0.4946	1.085	0.3758	-0.2363	1.873	0.2126	-0.9649	-0.7223	-1.994	-0.002478	2.52	-1.818	-0.387128743163156	
170.2	0.005206	-68.85	3.187	1.991	-1.686	-1.188	-1.025	-1.108	-2.235	-2.258	-1.206	-0.6942	1.075	-1.759	-0.388287117464286	
174.1	0.004316	-78.43	2.907	0.5049	1.331	-0.9293	1.175	-0.2565	-0.6959	-0.3991	0.1054	2.149	3.324	-3.261	-0.389441631670202	
309.0	0.009279	-53.5	-1.571	-0.2515	1.527	-1.116	0.4929	-1.487	-2.216	-0.3531	1.148	1.5	1.304	-0.2393	-0.390894538461538	
221.9	0.006509	-61.84	0.5433	1.557	1.049	-1.585	2.216	0.1725	-1.349	-0.2951	0.6278	0.4396	0.5619	-0.8491	-0.389561779357143	
309.1	0.005781	-55.04	3.312	-3.066	0.2033	-0.4051	-0.7656	0.5764	0.8292	0.699	-2.026	-1.303	1.947	-0.1448	-0.387695323785714	
306.5	0.004172	-52.49	2.897	-3.236	-1.014	0.5989	-0.6814	1.267	0.56	1.488	-1.868	-0.5805	2.875	-1.555	-0.390142	
214.2	0.006411	-60.13	0.05029	4.975	-0.4755	-3.893	1.649	-0.1231	-1.079	1.461	0.2453	1.94	0.8928	-3.004	-0.38880724075	
306.6	0.004642	-61.47	-2.673	1.767	0.6053	-0.2013	2.112	-0.5837	-2.43	-1.802	-0.8724	-0.08816	0.3052	-2.453	-0.3897073	
198.6	0.0051	-77.42	0.1252	1.176	2.328	-1.181	2.252	-0.9738	-2.359	-2.385	-2.478	-1.242	-0.6338	-4.453	-0.389998204420732	
187.2	0.007867	-63.19	3.89	2.278	-0.4763	-2.256	-1.585	-1.367	-1.459	-1.628	-0.238	-0.5769	-0.5948	-2.044	-0.389124176594912	
139.0	0.005014	-73.81	4.764	1.782	1.105	-0.6754	2.237	-0.7179	-2.523	-1.196	-2.394	-0.6708	1.466	-3.952	-0.388173411175317	
227.9	0.003341	-69.77	1.295	2.432	-0.1855	-0.9476	1.466	0.006999	-2.056	-1.275	-2.545	-1.291	0.6358	-2.844	-0.389877703714286	
219.3	0.005832	-53.75	1.693	1.655	-1.345	-0.9748	-0.7716	-0.7056	-1.188	-1.655	-0.9622	-1.049	-1.004	-1.538	-0.390142	
162.1	0.005983	-52.41	4.337	1.999	-0.08613	-1.365	-1.79	1.654	1.41	-1.916	-0.8962	-0.8039	-0.6687	-1.821	-0.390142	
