4.110283e-02;5.251567e-02;7.567015e-02;3.815884e-02;4.227209e-01;2.995541e-02;2.618864e-02;2.868166e-02;8.650830e-02;6.228627e-02;3.590886e-02;1.003025e-01
4.744745e-02;7.142831e-02;5.265235e-02;3.928513e-02;3.888035e-01;3.815014e-02;3.255271e-02;4.045814e-02;9.149453e-02;6.715597e-02;4.259872e-02;8.797303e-02
4.213792e-02;8.422624e-02;3.758652e-02;3.182935e-02;3.805968e-01;4.366089e-02;3.480028e-02;5.631740e-02;9.522666e-02;6.985064e-02;4.180795e-02;8.195930e-02
3.218105e-02;9.057407e-02;3.031530e-02;2.134022e-02;3.845420e-01;4.892180e-02;3.363906e-02;7.409736e-02;9.175250e-02;7.099567e-02;3.641529e-02;8.522567e-02
2.659908e-02;9.219201e-02;2.555882e-02;1.940450e-02;3.985740e-01;5.362998e-02;3.354914e-02;8.514407e-02;8.127841e-02;7.323184e-02;3.040975e-02;8.042837e-02
3.385158e-02;9.118047e-02;2.835065e-02;2.737591e-02;4.044872e-01;5.222397e-02;3.990573e-02;8.541105e-02;7.074434e-02;7.402430e-02;2.674566e-02;6.569918e-02
5.061374e-02;8.536150e-02;3.967544e-02;4.079753e-02;3.741360e-01;4.871115e-02;5.541001e-02;7.784674e-02;6.844632e-02;7.933755e-02;2.637800e-02;5.328610e-02
6.157940e-02;1.125717e-01;4.812496e-02;4.974158e-02;2.987790e-01;4.401153e-02;6.698934e-02;7.662478e-02;6.834150e-02;8.985364e-02;2.867713e-02;5.470543e-02
5.569047e-02;1.570829e-01;4.880082e-02;4.312152e-02;2.295635e-01;3.480346e-02;6.365519e-02;1.032865e-01;7.043186e-02;8.831533e-02;4.088508e-02;6.436336e-02
4.914400e-02;1.674101e-01;5.023720e-02;3.654253e-02;1.777347e-01;4.891276e-02;7.021783e-02;1.172604e-01;8.252534e-02;8.052653e-02;5.317828e-02;6.631041e-02
5.407272e-02;1.272586e-01;6.193908e-02;4.458846e-02;1.398044e-01;6.993058e-02;9.882391e-02;1.071607e-01;1.017669e-01;6.510310e-02;5.838506e-02;7.116657e-02
5.456715e-02;8.891463e-02;7.094739e-02;6.195506e-02;1.328208e-01;7.761961e-02;1.116029e-01;9.932530e-02;1.061867e-01;6.656791e-02;4.895882e-02;8.053382e-02
4.691994e-02;9.227873e-02;7.890170e-02;6.702901e-02;1.443841e-01;7.104322e-02;9.543224e-02;9.958227e-02;9.924369e-02;7.753042e-02;3.935776e-02;8.829696e-02
3.921594e-02;1.047960e-01;8.540568e-02;5.821505e-02;1.734311e-01;5.842160e-02;7.150655e-02;9.382595e-02;9.591147e-02;9.021638e-02;3.600564e-02;9.304859e-02
3.497345e-02;1.204143e-01;8.644441e-02;4.218475e-02;1.967843e-01;4.837411e-02;5.449070e-02;7.815099e-02;9.725902e-02;1.155078e-01;3.144668e-02;9.396949e-02
3.875573e-02;1.304399e-01;7.988272e-02;3.147709e-02;2.058318e-01;3.583919e-02;4.679763e-02;6.037058e-02;9.942535e-02;1.468669e-01;2.644418e-02;9.786895e-02
4.238654e-02;1.248199e-01;7.093693e-02;2.945374e-02;2.230852e-01;2.794916e-02;3.760442e-02;5.402705e-02;9.432441e-02;1.676767e-01;2.541592e-02;1.023201e-01
4.701380e-02;1.084166e-01;6.692103e-02;3.780767e-02;2.412438e-01;4.071728e-02;3.222919e-02;5.310941e-02;8.180113e-02;1.606806e-01;3.116419e-02;9.889531e-02
5.852860e-02;9.564421e-02;5.933609e-02;5.528137e-02;2.263309e-01;6.736828e-02;3.739052e-02;5.242361e-02;7.461566e-02;1.273622e-01;4.949676e-02;9.622181e-02
6.674024e-02;1.126719e-01;4.498482e-02;6.965487e-02;1.659508e-01;7.755250e-02;4.399871e-02;5.599447e-02;8.915170e-02;1.093725e-01;6.686535e-02;9.706219e-02
7.060777e-02;1.328094e-01;4.105675e-02;7.003187e-02;1.124304e-01;6.496511e-02;4.849105e-02;6.972402e-02;1.041316e-01;1.188310e-01;7.234399e-02;9.457708e-02
6.705657e-02;1.421548e-01;4.625093e-02;6.845283e-02;8.865042e-02;5.008236e-02;6.084484e-02;8.413437e-02;1.137694e-01;1.176826e-01;7.583976e-02;8.508103e-02
5.898555e-02;1.400729e-01;5.310960e-02;6.460086e-02;8.982790e-02;4.524656e-02;7.716963e-02;9.216728e-02;1.175970e-01;1.070722e-01;7.846075e-02;7.568982e-02
4.818431e-02;1.316985e-01;5.980313e-02;6.171799e-02;1.037512e-01;5.967650e-02;8.351417e-02;8.679216e-02;1.152693e-01;9.860943e-02;7.997455e-02;7.100873e-02
4.508554e-02;1.234292e-01;7.711715e-02;5.886577e-02;1.138788e-01;6.856368e-02;7.924309e-02;8.455218e-02;1.069019e-01;9.873249e-02;7.427218e-02;6.935798e-02
5.468126e-02;1.085456e-01;9.762412e-02;5.739499e-02;1.146537e-01;6.262770e-02;6.577924e-02;1.291618e-01;8.815306e-02;9.607487e-02;5.264399e-02;7.265963e-02
5.383353e-02;9.069095e-02;9.780321e-02;5.700363e-02;1.113892e-01;6.350568e-02;5.074970e-02;1.762262e-01;7.074226e-02;9.977379e-02;4.113025e-02;8.715165e-02
5.311763e-02;7.309951e-02;8.432598e-02;5.928532e-02;9.683220e-02;8.661054e-02;5.000876e-02;1.940619e-01;6.322746e-02;9.835804e-02;4.916767e-02;9.190500e-02
5.401745e-02;6.642791e-02;5.248141e-02;5.672397e-02;9.840390e-02;1.328612e-01;8.214781e-02;1.562984e-01;7.775799e-02;8.645408e-02;6.266977e-02;7.375609e-02
5.367175e-02;6.918053e-02;3.510549e-02;4.650510e-02;1.068786e-01;1.811403e-01;1.190736e-01;1.032080e-01;8.821950e-02;7.604384e-02;6.437092e-02;5.660228e-02
5.434936e-02;6.979405e-02;3.533749e-02;4.005147e-02;1.019334e-01;2.165182e-01;1.468090e-01;7.570136e-02;8.436082e-02;6.562722e-02;5.290236e-02;5.661524e-02
5.440538e-02;6.870597e-02;3.754219e-02;3.918066e-02;8.430075e-02;2.289387e-01;1.672945e-01;7.879065e-02;7.560399e-02;5.937067e-02;4.072900e-02;6.513751e-02
5.649559e-02;7.325146e-02;4.245582e-02;4.586519e-02;7.835265e-02;2.017348e-01;1.732341e-01;9.221191e-02;6.317296e-02;6.342494e-02;3.463304e-02;7.516754e-02
7.687934e-02;8.581486e-02;4.990583e-02;5.106857e-02;1.097449e-01;1.490104e-01;1.472185e-01;8.742979e-02;4.956958e-02;7.758514e-02;3.313922e-02;8.263387e-02
1.111877e-01;9.016530e-02;5.576668e-02;4.955995e-02;1.284678e-01;1.556683e-01;1.016366e-01;6.224804e-02;4.620080e-02;8.128896e-02;2.577494e-02;9.203503e-02
1.384896e-01;8.375435e-02;5.202908e-02;4.836956e-02;1.300586e-01;2.038132e-01;6.416538e-02;4.110599e-02;4.893407e-02;7.381471e-02;1.706273e-02;9.840275e-02
1.564819e-01;7.776907e-02;4.941624e-02;5.155531e-02;1.188402e-01;2.213095e-01;4.425981e-02;4.244079e-02;4.884679e-02;7.954989e-02;1.907213e-02;9.045836e-02
1.645179e-01;8.303824e-02;5.533428e-02;5.752624e-02;9.248674e-02;2.017821e-01;3.941952e-02;5.519482e-02;4.920755e-02;1.062884e-01;2.842467e-02;6.677957e-02
1.551183e-01;9.568626e-02;6.091004e-02;5.957764e-02;7.429927e-02;1.660241e-01;4.603399e-02;6.884951e-02;5.335575e-02;1.269674e-01;4.398447e-02;4.919313e-02
1.366179e-01;1.011000e-01;6.989161e-02;5.892470e-02;7.744160e-02;1.408739e-01;5.894639e-02;7.637751e-02;5.780955e-02;1.244383e-01;5.283389e-02;4.474465e-02
1.271359e-01;9.370504e-02;7.917532e-02;6.075172e-02;8.096533e-02;1.351120e-01;6.908226e-02;7.868017e-02;5.700291e-02;1.127721e-01;5.377254e-02;5.184472e-02
1.148071e-01;7.853471e-02;8.083002e-02;6.706081e-02;7.678455e-02;1.482014e-01;7.803535e-02;7.719327e-02;5.662577e-02;1.128857e-01;5.056305e-02;5.847825e-02
9.382766e-02;6.195113e-02;7.029481e-02;7.604848e-02;8.743668e-02;1.858138e-01;8.911654e-02;6.977209e-02;5.537947e-02;1.171321e-01;4.088292e-02;5.234425e-02
7.207244e-02;5.614157e-02;5.743074e-02;7.517119e-02;9.924348e-02;2.545453e-01;9.083609e-02;5.817002e-02;4.809265e-02;1.041026e-01;3.382183e-02;5.037208e-02
6.159705e-02;6.059966e-02;5.404626e-02;6.410246e-02;1.060796e-01;3.095231e-01;7.620296e-02;6.083252e-02;3.972801e-02;7.813935e-02;2.956995e-02;5.957915e-02
6.437363e-02;6.817291e-02;5.006326e-02;5.128177e-02;1.086134e-01;3.121966e-01;5.494000e-02;7.646210e-02;4.214639e-02;6.890722e-02;2.785000e-02;7.499274e-02
6.487262e-02;7.500651e-02;4.535284e-02;4.311131e-02;1.092358e-01;2.854092e-01;4.610965e-02;9.131711e-02;4.930950e-02;7.315757e-02;2.836085e-02;8.875697e-02
6.210027e-02;7.337733e-02;4.513966e-02;4.159160e-02;9.548277e-02;2.856088e-01;5.568710e-02;9.314634e-02;6.114194e-02;6.975386e-02;2.834758e-02;8.862274e-02
5.840202e-02;6.707279e-02;5.278031e-02;4.474336e-02;8.624680e-02;2.758560e-01;8.357963e-02;8.586541e-02;6.815428e-02;6.963111e-02;2.584543e-02;8.182284e-02
4.989823e-02;6.525087e-02;6.316476e-02;5.151520e-02;1.040219e-01;2.176968e-01;1.032057e-01;7.872748e-02;7.619333e-02;8.450567e-02;2.487170e-02;8.094839e-02
4.201972e-02;6.741665e-02;7.503681e-02;5.647010e-02;1.334949e-01;1.517351e-01;1.192555e-01;6.840273e-02;7.874019e-02;9.590537e-02;2.647334e-02;8.504955e-02
4.244937e-02;6.423268e-02;8.782373e-02;5.452679e-02;1.463108e-01;1.406908e-01;1.420897e-01;5.408974e-02;7.118842e-02;8.728246e-02;3.304488e-02;7.627067e-02
4.445624e-02;6.280413e-02;1.062018e-01;5.684788e-02;1.362886e-01;1.605511e-01;1.507466e-01;4.347457e-02;5.840463e-02;7.270843e-02;4.135242e-02;6.616358e-02
4.829986e-02;8.212264e-02;1.209364e-01;6.453893e-02;1.155775e-01;1.687276e-01;1.188927e-01;4.337535e-02;4.945868e-02;6.795925e-02;4.266063e-02;7.745057e-02
6.442916e-02;1.085738e-01;1.198894e-01;6.697799e-02;1.214808e-01;1.404155e-01;7.577706e-02;4.666195e-02;5.297581e-02;7.265226e-02;3.379291e-02;9.637336e-02
7.502580e-02;1.156993e-01;1.248593e-01;6.652545e-02;1.368632e-01;1.031442e-01;6.209097e-02;5.000091e-02;5.839287e-02;8.478178e-02;2.584291e-02;9.677322e-02
6.399429e-02;1.005373e-01;1.604633e-01;7.786734e-02;1.148785e-01;7.388643e-02;7.682843e-02;5.438136e-02;5.740960e-02;1.119101e-01;3.037703e-02;7.746634e-02
4.669056e-02;7.675769e-02;1.906711e-01;8.205608e-02;8.337139e-02;5.888965e-02;1.002545e-01;5.935384e-02;5.869101e-02;1.411306e-01;3.920766e-02;6.292590e-02
4.055973e-02;5.842254e-02;1.961452e-01;7.129654e-02;7.735004e-02;5.926872e-02;1.103834e-01;6.579132e-02;5.874610e-02;1.550854e-01;4.285952e-02;6.409158e-02
4.018357e-02;5.108678e-02;1.875287e-01;6.015605e-02;8.432990e-02;6.783389e-02;1.072913e-01;7.262585e-02;5.299946e-02;1.591245e-01;4.357153e-02;7.326841e-02
4.896601e-02;6.451759e-02;1.637395e-01;6.076054e-02;9.551810e-02;7.438916e-02;8.835639e-02;7.290850e-02;5.536092e-02;1.526262e-01;4.640773e-02;7.644937e-02
6.200402e-02;8.643684e-02;1.353597e-01;6.608922e-02;1.022533e-01;8.201863e-02;5.929931e-02;6.619036e-02;7.018217e-02;1.478495e-01;5.321603e-02;6.910084e-02
6.026464e-02;7.704670e-02;1.783197e-01;5.570307e-02;9.281731e-02;7.501704e-02;5.000240e-02;5.829166e-02;6.577700e-02;1.609089e-01;6.204147e-02;6.381010e-02
4.666691e-02;5.199870e-02;2.697756e-01;3.510104e-02;6.904218e-02;5.358124e-02;6.554881e-02;5.186437e-02;4.837452e-02;1.921618e-01;5.898384e-02;5.690099e-02
3.754646e-02;3.660781e-02;3.350325e-01;2.960971e-02;5.238466e-02;3.412899e-02;8.071312e-02;4.461966e-02;3.721879e-02;2.208653e-01;4.426098e-02;4.701211e-02
3.823068e-02;2.995188e-02;3.451101e-01;3.757059e-02;4.717717e-02;3.260681e-02;9.039494e-02;4.170631e-02;3.231919e-02;2.303706e-01;3.424432e-02;4.031745e-02
5.016572e-02;3.229999e-02;2.917971e-01;5.061430e-02;4.672588e-02;4.124538e-02;9.030663e-02;4.681250e-02;3.398763e-02;2.144580e-01;4.284616e-02;5.874070e-02
6.246354e-02;3.913441e-02;2.050261e-01;6.601410e-02;4.972379e-02;5.345810e-02;8.554395e-02;5.125818e-02;4.128419e-02;1.842700e-01;6.784105e-02;9.398261e-02
7.389437e-02;3.994172e-02;1.304729e-01;7.727972e-02;5.646450e-02;6.331965e-02;8.303547e-02;5.178757e-02;5.315490e-02;1.593636e-01;9.487008e-02;1.164155e-01
8.191069e-02;4.795151e-02;1.039351e-01;8.316803e-02;5.921770e-02;6.418984e-02;7.568399e-02;4.876073e-02;6.903421e-02;1.356453e-01;1.144992e-01;1.160037e-01
8.214743e-02;5.799043e-02;1.578842e-01;7.556199e-02;5.748210e-02;5.945018e-02;6.101274e-02;4.428758e-02;7.774957e-02;1.194094e-01;1.172948e-01;8.972957e-02
7.175248e-02;5.296592e-02;2.204946e-01;6.579108e-02;6.370070e-02;5.766725e-02;5.240444e-02;4.037534e-02;7.833688e-02;1.391848e-01;1.013823e-01;5.594430e-02
5.555595e-02;4.424580e-02;2.450614e-01;7.648158e-02;7.697922e-02;5.460772e-02;5.242947e-02;3.734990e-02;8.066498e-02;1.696189e-01;7.486594e-02;3.213920e-02
5.269185e-02;7.128672e-02;2.058455e-01;1.003014e-01;8.143586e-02;4.461345e-02;5.094828e-02;4.307896e-02;7.440286e-02;1.766893e-01;6.373608e-02;3.496977e-02
6.735732e-02;1.060834e-01;1.346150e-01;1.017362e-01;8.021968e-02;4.165443e-02;5.040884e-02;6.028733e-02;6.956708e-02;1.645324e-01;7.494968e-02;4.858861e-02
7.274069e-02;1.196842e-01;9.386384e-02;8.748960e-02;7.766257e-02;5.009567e-02;5.551508e-02;7.497730e-02;7.930813e-02;1.493984e-01;8.346237e-02;5.580208e-02
6.606755e-02;1.227229e-01;8.550092e-02;7.326321e-02;7.734931e-02;5.704976e-02;6.169254e-02;8.738222e-02;9.178499e-02;1.350156e-01;8.492676e-02;5.724422e-02
5.457639e-02;1.164042e-01;8.365619e-02;6.505381e-02;8.064844e-02;6.318558e-02;6.848209e-02;1.001643e-01;1.010144e-01;1.214926e-01;8.841360e-02;5.690841e-02
4.321039e-02;1.008807e-01;8.394776e-02;6.062837e-02;9.070700e-02;6.737980e-02;7.690445e-02;1.072434e-01;1.005160e-01;1.143906e-01;9.621139e-02;5.798012e-02
4.060982e-02;7.926326e-02;8.579185e-02;6.659634e-02;1.075005e-01;6.717639e-02;8.922754e-02;1.015894e-01;8.935562e-02;1.209887e-01;9.876809e-02;5.313261e-02
4.986598e-02;5.698117e-02;9.792890e-02;7.798538e-02;1.169514e-01;6.609420e-02;1.079407e-01;8.273536e-02;7.406168e-02;1.402161e-01;9.387174e-02;3.536729e-02
5.300725e-02;4.642093e-02;1.098858e-01;7.464939e-02;1.067036e-01;6.095637e-02;1.248081e-01;8.410823e-02;6.767631e-02;1.603052e-01;8.225503e-02;2.922379e-02
4.664823e-02;5.056797e-02;1.187063e-01;6.828804e-02;9.630769e-02;5.032796e-02;1.377915e-01;8.309774e-02;6.841875e-02;1.727748e-01;6.798983e-02;3.908113e-02
4.749857e-02;6.116300e-02;1.143596e-01;6.263073e-02;9.835190e-02;4.264814e-02;1.420036e-01;6.969960e-02;7.535543e-02;1.720083e-01;6.388955e-02;5.039164e-02
5.906285e-02;6.843407e-02;1.015384e-01;6.790164e-02;8.859410e-02;5.438991e-02;1.311769e-01;7.211974e-02;7.948741e-02;1.529260e-01;7.244012e-02;5.192893e-02
6.413763e-02;6.528249e-02;8.720267e-02;7.154228e-02;7.005362e-02;6.967006e-02;1.314672e-01;8.511657e-02;7.392016e-02;1.483123e-01;7.763582e-02;5.565929e-02
6.143267e-02;5.940283e-02;8.975599e-02;6.438146e-02;6.454729e-02;7.263551e-02;1.372722e-01;9.160449e-02;6.800810e-02;1.618175e-01;7.307636e-02;5.606562e-02
5.261280e-02;5.525357e-02;1.031613e-01;5.338745e-02;7.107805e-02;6.526083e-02;1.432916e-01;9.356298e-02;6.143227e-02;1.816037e-01;6.419694e-02;5.515849e-02
4.470436e-02;5.507366e-02;1.252641e-01;4.561604e-02;8.520772e-02;4.871856e-02;1.426859e-01;9.056468e-02;6.799629e-02;1.893584e-01;5.444467e-02;5.036565e-02
4.373637e-02;5.334137e-02;1.504001e-01;4.814315e-02;1.016352e-01;3.333958e-02;1.260487e-01;8.439025e-02;6.852484e-02;1.979026e-01;4.681896e-02;4.571884e-02
3.998072e-02;5.508398e-02;1.476839e-01;5.420580e-02;1.190494e-01;2.479335e-02;1.294457e-01;7.819493e-02;5.938336e-02;2.088145e-01;4.141026e-02;4.195410e-02
3.333561e-02;6.134252e-02;1.353760e-01;5.326504e-02;1.405502e-01;2.446314e-02;1.472566e-01;7.759187e-02;5.709798e-02;1.875257e-01;3.945407e-02;4.274127e-02
4.664906e-02;7.876915e-02;1.356534e-01;4.717953e-02;1.466223e-01;3.544878e-02;1.280768e-01;7.887931e-02;5.987702e-02;1.467898e-01;4.995169e-02;4.610317e-02
6.320853e-02;9.868576e-02;1.410239e-01;5.460223e-02;1.272166e-01;4.481998e-02;9.897420e-02;7.378677e-02;6.259689e-02;1.285218e-01;5.763431e-02;4.892904e-02
7.118547e-02;1.114258e-01;1.260054e-01;6.539864e-02;1.056114e-01;5.018918e-02;8.720531e-02;7.531297e-02;7.119597e-02;1.178725e-01;6.147010e-02;5.712723e-02
7.044538e-02;1.131951e-01;1.062219e-01;7.986394e-02;9.149382e-02;5.335526e-02;8.061316e-02;8.183526e-02;8.235375e-02;1.024134e-01;6.359313e-02;7.461584e-02
6.290970e-02;1.043679e-01;8.671078e-02;9.777597e-02;8.105137e-02;5.561750e-02;8.811570e-02;8.452660e-02;9.415916e-02;8.574058e-02;6.325448e-02;9.577021e-02
5.366021e-02;8.580758e-02;7.977860e-02;1.119832e-01;7.214682e-02;6.091918e-02;9.835553e-02;8.122227e-02;1.027601e-01;7.858142e-02;6.768792e-02;1.070972e-01
5.215674e-02;6.427348e-02;9.749913e-02;1.167102e-01;6.536093e-02;6.057824e-02;9.693578e-02;7.808153e-02;1.098545e-01;8.789805e-02;7.530446e-02;9.534699e-02
6.152233e-02;5.176910e-02;1.139003e-01;1.006591e-01;6.665587e-02;5.674907e-02;9.568655e-02;8.050646e-02;1.260725e-01;9.181292e-02;8.096987e-02;7.369598e-02
6.613907e-02;4.553810e-02;1.267929e-01;6.787015e-02;7.214566e-02;4.634834e-02;1.058563e-01;7.731419e-02;1.490683e-01;9.129906e-02;9.021659e-02;6.141133e-02
6.274263e-02;3.471232e-02;1.331154e-01;6.031358e-02;6.527992e-02;3.614338e-02;1.229733e-01;7.091146e-02;1.678610e-01;1.097177e-01;8.168069e-02;5.454864e-02
